sloan_ra sloan_dec sloan dr7_ra dr7_dec dr7
206.1222400 +03.0742400 Sloan 206.12224 +03.07424 DR7
181.0093600 +03.7345039 Sloan 181.00936 +03.73450 DR7
181.2968100 +03.7068231 Sloan 181.29681 +03.70682 DR7
210.5953400 +03.3328761 Sloan 210.59534 +03.33288 DR7
152.2662400 +01.3839761 Sloan 152.26624 +01.38398 DR7
171.3810500 +01.7495069 Sloan 171.38105 +01.74951 DR7
204.1575600 +01.5257131 Sloan 204.15756 +01.52571 DR7
220.1681100 +01.3511939 Sloan 220.16811 +01.35119 DR7
164.3382500 +02.0480261 Sloan 164.33825 +02.04803 DR7
167.6897900 +02.1329661 Sloan 167.68979 +02.13297 DR7
178.4334800 +02.2576589 Sloan 178.43348 +02.25766 DR7
200.0944300 +02.1800131 Sloan 200.09443 +02.18001 DR7
203.3048900 +02.0783150 Sloan 203.30489 +02.07831 DR7
206.0321700 +01.9482231 Sloan 206.03217 +01.94822 DR7
221.6250400 +01.6958569 Sloan 221.62504 +01.69586 DR7
156.7289500 +02.2033539 Sloan 156.72895 +02.20335 DR7
163.6342700 +02.3940911 Sloan 163.63427 +02.39409 DR7
178.1201500 +02.5089569 Sloan 178.12015 +02.50896 DR7
159.9843200 +02.8407361 Sloan 159.98432 +02.84074 DR7
187.8947100 +03.0316589 Sloan 187.89471 +03.03166 DR7
188.7434400 +03.0803250 Sloan 188.74344 +03.08032 DR7
213.1804400 +02.7010750 Sloan 213.18044 +02.70107 DR7
152.3251500 +03.1227769 Sloan 152.32515 +03.12278 DR7
207.0573100 +03.3135181 Sloan 207.05731 +03.31352 DR7
210.6556000 +03.1437850 Sloan 210.65560 +03.14378 DR7
150.8419500 +02.8336389 Sloan 150.84195 +02.83364 DR7
156.4665900 +01.1906169 Sloan 156.46659 +01.19062 DR7
167.0425500 +01.7865161 Sloan 167.04255 +01.78652 DR7
167.8154600 +01.8275319 Sloan 167.81546 +01.82753 DR7
171.5596600 +01.9297031 Sloan 171.55966 +01.92970 DR7
166.3277800 +02.6083011 Sloan 166.32778 +02.60830 DR7
178.4004200 +02.8871061 Sloan 178.40042 +02.88711 DR7
165.9657600 +03.1733800 Sloan 165.96576 +03.17338 DR7
167.2837200 +03.4882169 Sloan 167.28372 +03.48822 DR7
169.0747300 +03.4746731 Sloan 169.07473 +03.47467 DR7
232.7508700 +01.3708589 Sloan 232.75087 +01.37086 DR7
129.5892800 +02.1706919 Sloan 129.58928 +02.17069 DR7
128.7466600 +02.4227469 Sloan 128.74666 +02.42275 DR7
139.1698300 +03.4930039 Sloan 139.16983 +03.49300 DR7
149.9473100 +04.2500711 Sloan 149.94731 +04.25007 DR7
125.4550800 +03.1564250 Sloan 125.45508 +03.15642 DR7
132.1640000 +03.5330250 Sloan 132.16400 +03.53302 DR7
138.5513100 +04.0034869 Sloan 138.55131 +04.00349 DR7
143.4140800 +02.8837350 Sloan 143.41408 +02.88373 DR7
148.4341700 +03.0729911 Sloan 148.43417 +03.07299 DR7
141.4857500 +03.0971569 Sloan 141.48575 +03.09716 DR7
127.5113900 +02.6056150 Sloan 127.51139 +02.60561 DR7
138.4937000 +03.7651161 Sloan 138.49370 +03.76512 DR7
138.8704600 +04.2832961 Sloan 138.87046 +04.28330 DR7
216.3317000 +03.4652011 Sloan 216.33170 +03.46520 DR7
235.5095100 +02.9339861 Sloan 235.50951 +02.93399 DR7
210.8267400 +04.5170731 Sloan 210.82674 +04.51707 DR7
217.9681800 +04.3330731 Sloan 217.96818 +04.33307 DR7
223.4510800 +04.0404600 Sloan 223.45108 +04.04046 DR7
229.5873700 +03.5715739 Sloan 229.58737 +03.57157 DR7
233.5486000 +03.3903119 Sloan 233.54860 +03.39031 DR7
165.7172400 +03.6450361 Sloan 165.71724 +03.64504 DR7
156.5571800 +03.6410369 Sloan 156.55718 +03.64104 DR7
166.9037400 +04.0915811 Sloan 166.90374 +04.09158 DR7
152.1766600 +03.9639919 Sloan 152.17666 +03.96399 DR7
166.4290700 +04.4182369 Sloan 166.42907 +04.41824 DR7
154.1255900 +04.4141239 Sloan 154.12559 +04.41412 DR7
159.4083100 +04.6382461 Sloan 159.40831 +04.63825 DR7
160.6683100 +04.5987289 Sloan 160.66831 +04.59873 DR7
150.8212600 +05.1580211 Sloan 150.82126 +05.15802 DR7
160.2941000 +05.4711981 Sloan 160.29410 +05.47120 DR7
164.6597800 +05.6136000 Sloan 164.65978 +05.61360 DR7
216.7605700 +03.3423161 Sloan 216.76057 +03.34232 DR7
195.4729200 +04.4924619 Sloan 195.47292 +04.49246 DR7
215.1920400 +03.8937500 Sloan 215.19204 +03.89375 DR7
191.4346600 +04.8731589 Sloan 191.43466 +04.87316 DR7
194.5385200 +04.7380381 Sloan 194.53852 +04.73804 DR7
197.2404200 +04.8751031 Sloan 197.24042 +04.87510 DR7
220.3442500 +04.0708119 Sloan 220.34425 +04.07081 DR7
191.9371100 +05.2446900 Sloan 191.93711 +05.24469 DR7
193.6670400 +05.2773889 Sloan 193.66704 +05.27739 DR7
211.2775400 +04.8975300 Sloan 211.27754 +04.89753 DR7
211.2858200 +04.7908769 Sloan 211.28582 +04.79088 DR7
233.4686100 +03.7122461 Sloan 233.46861 +03.71225 DR7
194.2261100 +05.7069019 Sloan 194.22611 +05.70690 DR7
216.6013000 +04.9457511 Sloan 216.60130 +04.94575 DR7
224.0217900 +04.6713281 Sloan 224.02179 +04.67133 DR7
224.6906900 +04.6101439 Sloan 224.69069 +04.61014 DR7
226.7029000 +04.5409081 Sloan 226.70290 +04.54091 DR7
189.1730900 +06.1139361 Sloan 189.17309 +06.11394 DR7
200.1716200 +05.9961089 Sloan 200.17162 +05.99611 DR7
166.2610600 +03.8732900 Sloan 166.26106 +03.87329 DR7
167.3055800 +04.2962711 Sloan 167.30558 +04.29627 DR7
175.1649000 +04.4078311 Sloan 175.16490 +04.40783 DR7
175.2217200 +04.3622889 Sloan 175.22172 +04.36229 DR7
182.8978600 +04.4919989 Sloan 182.89786 +04.49200 DR7
183.1531500 +05.3210050 Sloan 183.15315 +05.32100 DR7
159.8024300 +05.3197419 Sloan 159.80243 +05.31974 DR7
162.4796500 +05.3743511 Sloan 162.47965 +05.37435 DR7
181.5298700 +06.0966339 Sloan 181.52987 +06.09663 DR7
190.1313000 +04.2648550 Sloan 190.13130 +04.26485 DR7
203.8154700 +03.9103989 Sloan 203.81547 +03.91040 DR7
176.2786700 +04.6674819 Sloan 176.27867 +04.66748 DR7
199.0902100 +04.9332131 Sloan 199.09021 +04.93321 DR7
182.3882500 +05.4724339 Sloan 182.38825 +05.47243 DR7
204.5309500 +05.2853689 Sloan 204.53095 +05.28537 DR7
137.3649200 +04.3255881 Sloan 137.36492 +04.32559 DR7
141.8234400 +04.8253811 Sloan 141.82344 +04.82538 DR7
130.6662000 +04.1312489 Sloan 130.66620 +04.13125 DR7
133.6228000 +04.2894139 Sloan 133.62280 +04.28941 DR7
139.0467800 +05.0169269 Sloan 139.04678 +05.01693 DR7
127.1101200 +04.1994469 Sloan 127.11012 +04.19945 DR7
145.5070900 +05.9680019 Sloan 145.50709 +05.96800 DR7
124.7232400 +04.1786019 Sloan 124.72324 +04.17860 DR7
130.9800200 +04.9768469 Sloan 130.98002 +04.97685 DR7
141.1421300 +05.9768731 Sloan 141.14213 +05.97687 DR7
145.1852800 +06.3906661 Sloan 145.18528 +06.39067 DR7
147.8778800 +06.4739569 Sloan 147.87788 +06.47396 DR7
123.6716200 +03.1139231 Sloan 123.67162 +03.11392 DR7
133.8669400 +04.7127211 Sloan 133.86694 +04.71272 DR7
137.4391400 +04.9208550 Sloan 137.43914 +04.92085 DR7
142.7480100 +05.5466511 Sloan 142.74801 +05.54665 DR7
143.5830300 +05.5513581 Sloan 143.58303 +05.55136 DR7
146.3875900 +05.8455331 Sloan 146.38759 +05.84553 DR7
134.9269000 +05.1533431 Sloan 134.92690 +05.15334 DR7
137.8806900 +05.4439039 Sloan 137.88069 +05.44390 DR7
139.9394000 +05.7249781 Sloan 139.93940 +05.72498 DR7
137.2838700 +05.7668561 Sloan 137.28387 +05.76686 DR7
148.2201400 +06.7149069 Sloan 148.22014 +06.71491 DR7
214.2804100 +05.9083419 Sloan 214.28041 +05.90834 DR7
228.0269800 +05.1783489 Sloan 228.02698 +05.17835 DR7
231.5961800 +05.2889689 Sloan 231.59618 +05.28897 DR7
241.5366100 +04.2054039 Sloan 241.53661 +04.20540 DR7
213.9053500 +07.1716689 Sloan 213.90535 +07.17167 DR7
216.1341700 +06.9998181 Sloan 216.13417 +06.99982 DR7
165.9667500 +05.9303819 Sloan 165.96675 +05.93038 DR7
168.1664600 +06.0266589 Sloan 168.16646 +06.02666 DR7
153.1355600 +05.7429400 Sloan 153.13556 +05.74294 DR7
165.7989400 +06.2504219 Sloan 165.79894 +06.25042 DR7
159.9880300 +06.9602069 Sloan 159.98803 +06.96021 DR7
166.8595700 +07.3021489 Sloan 166.85957 +07.30215 DR7
158.7639200 +07.2752650 Sloan 158.76392 +07.27526 DR7
150.8839900 +05.1892639 Sloan 150.88399 +05.18926 DR7
155.3964000 +06.3866281 Sloan 155.39640 +06.38663 DR7
162.3189300 +06.7883239 Sloan 162.31893 +06.78832 DR7
179.0070000 +07.4093011 Sloan 179.00700 +07.40930 DR7
166.1863300 +07.4502889 Sloan 166.18633 +07.45029 DR7
173.8390300 +07.6621450 Sloan 173.83903 +07.66214 DR7
181.2882300 +07.7056550 Sloan 181.28823 +07.70565 DR7
157.5322900 +07.4030219 Sloan 157.53229 +07.40302 DR7
154.9499500 +07.5750181 Sloan 154.94995 +07.57502 DR7
156.9413700 +07.7238939 Sloan 156.94137 +07.72389 DR7
209.6388200 +06.7113131 Sloan 209.63882 +06.71131 DR7
220.7919900 +05.6388869 Sloan 220.79199 +05.63889 DR7
239.2057500 +03.8623661 Sloan 239.20575 +03.86237 DR7
240.4305200 +03.6414850 Sloan 240.43052 +03.64148 DR7
225.8562700 +05.5819850 Sloan 225.85627 +05.58198 DR7
220.3573900 +06.9029669 Sloan 220.35739 +06.90297 DR7
228.4263900 +06.1380500 Sloan 228.42639 +06.13805 DR7
240.3792700 +04.9693139 Sloan 240.37927 +04.96931 DR7
209.9390800 +05.6713731 Sloan 209.93908 +05.67137 DR7
174.0809700 +07.0636261 Sloan 174.08097 +07.06363 DR7
179.2071500 +07.1740719 Sloan 179.20715 +07.17407 DR7
188.6431400 +07.2541050 Sloan 188.64314 +07.25410 DR7
194.8305200 +07.0141289 Sloan 194.83052 +07.01413 DR7
197.5919800 +07.0240139 Sloan 197.59198 +07.02401 DR7
205.2372600 +06.6554169 Sloan 205.23726 +06.65542 DR7
190.1150300 +07.9354869 Sloan 190.11503 +07.93549 DR7
191.4126500 +07.9518981 Sloan 191.41265 +07.95190 DR7
197.5919400 +07.7902261 Sloan 197.59194 +07.79023 DR7
198.5513000 +07.8091000 Sloan 198.55130 +07.80910 DR7
199.1905300 +07.7295200 Sloan 199.19053 +07.72952 DR7
206.4734900 +07.4794381 Sloan 206.47349 +07.47944 DR7
177.1466300 +08.3389250 Sloan 177.14663 +08.33892 DR7
180.4232200 +08.3880100 Sloan 180.42322 +08.38801 DR7
190.7780200 +08.4696331 Sloan 190.77802 +08.46963 DR7
192.1316700 +08.3517031 Sloan 192.13167 +08.35170 DR7
195.3753100 +08.3739269 Sloan 195.37531 +08.37393 DR7
196.6338800 +06.4394569 Sloan 196.63388 +06.43946 DR7
198.7270400 +06.8682911 Sloan 198.72704 +06.86829 DR7
192.3220200 +07.8583000 Sloan 192.32202 +07.85830 DR7
183.3733200 +08.1458561 Sloan 183.37332 +08.14586 DR7
129.4753300 +05.0571631 Sloan 129.47533 +05.05716 DR7
138.7832200 +06.1707011 Sloan 138.78322 +06.17070 DR7
140.8024000 +06.5610300 Sloan 140.80240 +06.56103 DR7
147.1099000 +07.2193369 Sloan 147.10990 +07.21934 DR7
135.4040500 +06.2422900 Sloan 135.40405 +06.24229 DR7
142.5456900 +07.0077781 Sloan 142.54569 +07.00778 DR7
144.9122300 +07.8481700 Sloan 144.91223 +07.84817 DR7
148.5214600 +08.5536061 Sloan 148.52146 +08.55361 DR7
134.1696900 +05.8964869 Sloan 134.16969 +05.89649 DR7
129.6203200 +05.5741631 Sloan 129.62032 +05.57416 DR7
144.0336000 +08.2717450 Sloan 144.03360 +08.27174 DR7
146.6601200 +06.9435750 Sloan 146.66012 +06.94357 DR7
148.6397400 +07.8835181 Sloan 148.63974 +07.88352 DR7
151.3059100 +07.6878989 Sloan 151.30591 +07.68790 DR7
152.2918500 +07.6428269 Sloan 152.29185 +07.64283 DR7
175.7992100 +09.5174481 Sloan 175.79921 +09.51745 DR7
150.4853800 +08.4380950 Sloan 150.48538 +08.43809 DR7
171.6686600 +09.9164989 Sloan 171.66866 +09.91650 DR7
184.8942600 +10.1313400 Sloan 184.89426 +10.13134 DR7
189.4938300 +10.1137269 Sloan 189.49383 +10.11373 DR7
190.8692000 +10.9258781 Sloan 190.86920 +10.92588 DR7
151.3379700 +07.4571889 Sloan 151.33797 +07.45719 DR7
154.7780200 +07.6688169 Sloan 154.77802 +07.66882 DR7
155.4484000 +08.6226439 Sloan 155.44840 +08.62264 DR7
161.5430200 +09.0179081 Sloan 161.54302 +09.01791 DR7
155.9873800 +09.5075889 Sloan 155.98738 +09.50759 DR7
170.5189500 +08.7719169 Sloan 170.51895 +08.77192 DR7
176.1376400 +09.7120850 Sloan 176.13764 +09.71208 DR7
185.1320500 +10.2815969 Sloan 185.13205 +10.28160 DR7
166.4279300 +10.1784831 Sloan 166.42793 +10.17848 DR7
179.3563600 +11.0678139 Sloan 179.35636 +11.06781 DR7
183.2072800 +11.2216139 Sloan 183.20728 +11.22161 DR7
223.8969000 +06.9872081 Sloan 223.89690 +06.98721 DR7
232.4828600 +05.9795050 Sloan 232.48286 +05.97950 DR7
198.2559200 +09.4132550 Sloan 198.25592 +09.41325 DR7
201.8399100 +09.2517219 Sloan 201.83991 +09.25172 DR7
212.6111600 +08.5228389 Sloan 212.61116 +08.52284 DR7
204.8184500 +09.5572081 Sloan 204.81845 +09.55721 DR7
208.0481900 +09.3640800 Sloan 208.04819 +09.36408 DR7
222.5934900 +07.9849519 Sloan 222.59349 +07.98495 DR7
233.4459600 +06.7439681 Sloan 233.44596 +06.74397 DR7
234.6213800 +06.6160111 Sloan 234.62138 +06.61601 DR7
237.8629900 +06.1181969 Sloan 237.86299 +06.11820 DR7
227.4313900 +07.8947650 Sloan 227.43139 +07.89476 DR7
198.1807200 +10.6979761 Sloan 198.18072 +10.69798 DR7
217.9356800 +09.2652281 Sloan 217.93568 +09.26523 DR7
164.0589300 +09.3462461 Sloan 164.05893 +09.34625 DR7
194.3699000 +09.0161319 Sloan 194.36990 +09.01613 DR7
194.7730400 +09.7809200 Sloan 194.77304 +09.78092 DR7
211.3394200 +09.3634500 Sloan 211.33942 +09.36345 DR7
218.3582700 +08.7341819 Sloan 218.35827 +08.73418 DR7
226.1755700 +07.7909500 Sloan 226.17557 +07.79095 DR7
234.8046700 +06.9118961 Sloan 234.80467 +06.91190 DR7
219.0932000 +09.1031000 Sloan 219.09320 +09.10310 DR7
219.8804400 +09.0483911 Sloan 219.88044 +09.04839 DR7
126.7997000 +06.0086350 Sloan 126.79970 +06.00863 DR7
126.3395000 +06.2773119 Sloan 126.33950 +06.27731 DR7
140.1669700 +08.6054181 Sloan 140.16697 +08.60542 DR7
142.2747500 +08.9523111 Sloan 142.27475 +08.95231 DR7
127.6479900 +06.8260300 Sloan 127.64799 +06.82603 DR7
148.0044400 +09.0631750 Sloan 148.00444 +09.06317 DR7
123.1635900 +05.3891739 Sloan 123.16359 +05.38917 DR7
132.2681300 +07.1827811 Sloan 132.26813 +07.18278 DR7
147.2426300 +09.4191461 Sloan 147.24263 +09.41915 DR7
149.8709100 +09.7899889 Sloan 149.87091 +09.78999 DR7
146.7613900 +09.7278411 Sloan 146.76139 +09.72784 DR7
140.6565900 +09.3842831 Sloan 140.65659 +09.38428 DR7
148.2306400 +10.4555731 Sloan 148.23064 +10.45557 DR7
140.7373900 +09.8209519 Sloan 140.73739 +09.82095 DR7
144.7671000 +10.2879419 Sloan 144.76710 +10.28794 DR7
163.8904900 +11.4524300 Sloan 163.89049 +11.45243 DR7
158.5703600 +12.2478881 Sloan 158.57036 +12.24789 DR7
159.2810800 +12.2415311 Sloan 159.28108 +12.24153 DR7
221.5069600 +09.2635789 Sloan 221.50696 +09.26358 DR7
235.5056800 +07.3433031 Sloan 235.50568 +07.34330 DR7
223.7948000 +09.4571650 Sloan 223.79480 +09.45716 DR7
215.8074200 +10.9836969 Sloan 215.80742 +10.98370 DR7
218.7677200 +10.4646569 Sloan 218.76772 +10.46466 DR7
223.3847600 +09.9276669 Sloan 223.38476 +09.92767 DR7
229.9146800 +09.0172169 Sloan 229.91468 +09.01722 DR7
238.8237500 +07.6430450 Sloan 238.82375 +07.64304 DR7
239.5661400 +07.4184900 Sloan 239.56614 +07.41849 DR7
211.6357600 +12.1341531 Sloan 211.63576 +12.13415 DR7
173.6974400 +11.0762519 Sloan 173.69744 +11.07625 DR7
186.2173100 +11.7319289 Sloan 186.21731 +11.73193 DR7
169.5660600 +12.2242561 Sloan 169.56606 +12.22426 DR7
175.3791000 +12.5362150 Sloan 175.37910 +12.53621 DR7
185.4863900 +12.6426819 Sloan 185.48639 +12.64268 DR7
165.8757000 +12.4535450 Sloan 165.87570 +12.45354 DR7
168.4625100 +12.8686319 Sloan 168.46251 +12.86863 DR7
192.8282100 +11.5579781 Sloan 192.82821 +11.55798 DR7
194.2111900 +11.6425381 Sloan 194.21119 +11.64254 DR7
188.8333400 +12.9804611 Sloan 188.83334 +12.98046 DR7
198.7047400 +12.7550769 Sloan 198.70474 +12.75508 DR7
210.5422300 +10.4486239 Sloan 210.54223 +10.44862 DR7
157.5865300 +10.6287469 Sloan 157.58653 +10.62875 DR7
158.1925100 +10.7523961 Sloan 158.19251 +10.75240 DR7
211.8418600 +10.6918339 Sloan 211.84186 +10.69183 DR7
223.4879500 +09.3892611 Sloan 223.48795 +09.38926 DR7
226.1377000 +09.0548181 Sloan 226.13770 +09.05482 DR7
170.3426800 +11.9240611 Sloan 170.34268 +11.92406 DR7
200.9647500 +11.8922181 Sloan 200.96475 +11.89222 DR7
229.7473400 +08.8718169 Sloan 229.74734 +08.87182 DR7
186.6394600 +12.7732800 Sloan 186.63946 +12.77328 DR7
188.3457900 +12.7491000 Sloan 188.34579 +12.74910 DR7
219.2357100 +10.7123400 Sloan 219.23571 +10.71234 DR7
223.3338600 +10.1564369 Sloan 223.33386 +10.15644 DR7
244.1403800 +06.8119619 Sloan 244.14038 +06.81196 DR7
166.6703500 +12.5661769 Sloan 166.67035 +12.56618 DR7
233.6753100 +09.1128389 Sloan 233.67531 +09.11284 DR7
183.1204600 +13.6774711 Sloan 183.12046 +13.67747 DR7
184.5496700 +13.6136750 Sloan 184.54967 +13.61367 DR7
184.8824300 +13.6941981 Sloan 184.88243 +13.69420 DR7
134.4070400 +08.9650769 Sloan 134.40704 +08.96508 DR7
140.5119300 +10.0080000 Sloan 140.51193 +10.00800 DR7
143.3823300 +10.5515219 Sloan 143.38233 +10.55152 DR7
146.9450400 +11.2609589 Sloan 146.94504 +11.26096 DR7
147.5978800 +11.3653989 Sloan 147.59788 +11.36540 DR7
148.4320700 +11.3806031 Sloan 148.43207 +11.38060 DR7
123.3826400 +07.2755600 Sloan 123.38264 +07.27556 DR7
130.7954600 +08.9968619 Sloan 130.79546 +08.99686 DR7
135.2378300 +09.8863481 Sloan 135.23783 +09.88635 DR7
148.3264600 +12.3170481 Sloan 148.32646 +12.31705 DR7
149.1256300 +12.8725269 Sloan 149.12563 +12.87253 DR7
149.2976400 +12.6422711 Sloan 149.29764 +12.64227 DR7
128.3860600 +08.7739589 Sloan 128.38606 +08.77396 DR7
188.4875000 +13.9052069 Sloan 188.48750 +13.90521 DR7
157.4445400 +12.6752781 Sloan 157.44454 +12.67528 DR7
170.6821800 +13.8858031 Sloan 170.68218 +13.88580 DR7
177.9900800 +14.6042600 Sloan 177.99008 +14.60426 DR7
191.1519100 +15.1036561 Sloan 191.15191 +15.10366 DR7
191.1550400 +14.9252231 Sloan 191.15504 +14.92522 DR7
152.4107100 +13.1591681 Sloan 152.41071 +13.15917 DR7
158.2710400 +14.0519269 Sloan 158.27104 +14.05193 DR7
174.5662900 +15.2369911 Sloan 174.56629 +15.23699 DR7
153.7608600 +13.7851650 Sloan 153.76086 +13.78516 DR7
156.4340900 +14.1755369 Sloan 156.43409 +14.17554 DR7
160.7974100 +14.7077100 Sloan 160.79741 +14.70771 DR7
162.6064600 +14.8035850 Sloan 162.60646 +14.80358 DR7
195.3385300 +14.1274300 Sloan 195.33853 +14.12743 DR7
196.6566300 +13.8703119 Sloan 196.65663 +13.87031 DR7
218.4253900 +11.8815700 Sloan 218.42539 +11.88157 DR7
220.6866500 +11.4842619 Sloan 220.68665 +11.48426 DR7
208.2608600 +13.4368819 Sloan 208.26086 +13.43688 DR7
200.2371400 +14.6705089 Sloan 200.23714 +14.67051 DR7
220.0122600 +12.4164389 Sloan 220.01226 +12.41644 DR7
220.6349900 +12.3801489 Sloan 220.63499 +12.38015 DR7
209.1210300 +14.2390961 Sloan 209.12103 +14.23910 DR7
238.0000700 +08.7819650 Sloan 238.00007 +08.78196 DR7
245.8303000 +07.0121069 Sloan 245.83030 +07.01211 DR7
228.8725000 +11.0697050 Sloan 228.87250 +11.06970 DR7
232.6511300 +10.3357239 Sloan 232.65113 +10.33572 DR7
242.8636900 +08.2008450 Sloan 242.86369 +08.20084 DR7
229.5153400 +11.4387361 Sloan 229.51534 +11.43874 DR7
219.0285900 +11.6446050 Sloan 219.02859 +11.64460 DR7
222.4090900 +11.4232600 Sloan 222.40909 +11.42326 DR7
231.6540300 +09.8139169 Sloan 231.65403 +09.81392 DR7
242.5201400 +07.6504419 Sloan 242.52014 +07.65044 DR7
219.8668000 +12.3597031 Sloan 219.86680 +12.35970 DR7
210.9320200 +13.9498981 Sloan 210.93202 +13.94990 DR7
220.6325500 +12.7089311 Sloan 220.63255 +12.70893 DR7
221.0479300 +12.5293569 Sloan 221.04793 +12.52936 DR7
211.8318800 +14.5598919 Sloan 211.83188 +14.55989 DR7
158.7335700 +12.5087361 Sloan 158.73357 +12.50874 DR7
162.2419500 +12.9438931 Sloan 162.24195 +12.94389 DR7
163.0991300 +12.9705650 Sloan 163.09913 +12.97056 DR7
163.3706500 +13.0502231 Sloan 163.37065 +13.05022 DR7
168.6736700 +13.9233169 Sloan 168.67367 +13.92332 DR7
163.5834600 +13.7972081 Sloan 163.58346 +13.79721 DR7
151.9311100 +13.0321169 Sloan 151.93111 +13.03212 DR7
153.0903000 +13.2085939 Sloan 153.09030 +13.20859 DR7
160.3255000 +13.9204469 Sloan 160.32550 +13.92045 DR7
160.8412800 +14.1394050 Sloan 160.84128 +14.13940 DR7
163.8571400 +14.2687681 Sloan 163.85714 +14.26877 DR7
166.6572100 +15.4204500 Sloan 166.65721 +15.42045 DR7
179.1603500 +13.8913131 Sloan 179.16035 +13.89131 DR7
207.0033100 +12.9156481 Sloan 207.00331 +12.91565 DR7
177.0831100 +14.8339500 Sloan 177.08311 +14.83395 DR7
184.7438300 +14.9049331 Sloan 184.74383 +14.90493 DR7
193.4502100 +14.6416061 Sloan 193.45021 +14.64161 DR7
193.4988400 +14.6788700 Sloan 193.49884 +14.67887 DR7
187.8759200 +15.2529969 Sloan 187.87592 +15.25300 DR7
191.9432400 +15.2806911 Sloan 191.94324 +15.28069 DR7
200.7755700 +14.8637300 Sloan 200.77557 +14.86373 DR7
184.3987200 +15.7073850 Sloan 184.39872 +15.70738 DR7
189.0352800 +15.7382339 Sloan 189.03528 +15.73823 DR7
176.4526000 +15.9620989 Sloan 176.45260 +15.96210 DR7
140.6509900 +12.0506131 Sloan 140.65099 +12.05061 DR7
148.0051500 +13.8778511 Sloan 148.00515 +13.87785 DR7
126.7571500 +09.5032811 Sloan 126.75715 +09.50328 DR7
139.4617400 +12.6511961 Sloan 139.46174 +12.65120 DR7
136.9825400 +12.4208039 Sloan 136.98254 +12.42080 DR7
139.2609200 +12.8854719 Sloan 139.26092 +12.88547 DR7
140.0820300 +13.1994939 Sloan 140.08203 +13.19949 DR7
145.9117000 +14.2691531 Sloan 145.91170 +14.26915 DR7
123.8141200 +08.0007389 Sloan 123.81412 +08.00074 DR7
143.0353500 +12.6513600 Sloan 143.03535 +12.65136 DR7
143.5787200 +12.8064269 Sloan 143.57872 +12.80643 DR7
132.7233200 +10.7977419 Sloan 132.72332 +10.79774 DR7
141.6067600 +12.7518411 Sloan 141.60676 +12.75184 DR7
137.3858000 +12.3722889 Sloan 137.38580 +12.37229 DR7
147.5667000 +14.3460700 Sloan 147.56670 +14.34607 DR7
131.1312700 +11.1819131 Sloan 131.13127 +11.18191 DR7
133.6486000 +11.9316400 Sloan 133.64860 +11.93164 DR7
148.9736800 +14.9756961 Sloan 148.97368 +14.97570 DR7
213.6141800 +14.5569631 Sloan 213.61418 +14.55696 DR7
215.8030400 +14.2641181 Sloan 215.80304 +14.26412 DR7
221.8044400 +13.2936631 Sloan 221.80444 +13.29366 DR7
234.4757000 +10.9770519 Sloan 234.47570 +10.97705 DR7
242.8046300 +08.9458150 Sloan 242.80463 +08.94581 DR7
246.7245200 +07.9400850 Sloan 246.72452 +07.94008 DR7
226.3049900 +13.1157439 Sloan 226.30499 +13.11574 DR7
234.5888400 +11.4810639 Sloan 234.58884 +11.48106 DR7
216.1157700 +15.5206289 Sloan 216.11577 +15.52063 DR7
239.5553400 +10.7588181 Sloan 239.55534 +10.75882 DR7
211.6550300 +16.3871069 Sloan 211.65503 +16.38711 DR7
222.1420400 +13.4408369 Sloan 222.14204 +13.44084 DR7
242.0538000 +09.3390281 Sloan 242.05380 +09.33903 DR7
212.1410900 +15.7719969 Sloan 212.14109 +15.77200 DR7
227.4761700 +13.1391569 Sloan 227.47617 +13.13916 DR7
235.1191200 +11.5821511 Sloan 235.11912 +11.58215 DR7
239.2857100 +10.5561069 Sloan 239.28571 +10.55611 DR7
242.7296200 +09.7663919 Sloan 242.72962 +09.76639 DR7
214.4747200 +15.8714800 Sloan 214.47472 +15.87148 DR7
232.2776500 +12.5728869 Sloan 232.27765 +12.57289 DR7
235.0801900 +11.9523200 Sloan 235.08019 +11.95232 DR7
238.9759600 +11.1381319 Sloan 238.97596 +11.13813 DR7
242.7788700 +10.1678489 Sloan 242.77887 +10.16785 DR7
206.9500100 +17.2871081 Sloan 206.95001 +17.28711 DR7
223.7592100 +14.6770169 Sloan 223.75921 +14.67702 DR7
185.1252000 +16.4477581 Sloan 185.12520 +16.44776 DR7
188.9821200 +16.4020300 Sloan 188.98212 +16.40203 DR7
198.9887100 +15.8683211 Sloan 198.98871 +15.86832 DR7
158.9275600 +15.0084250 Sloan 158.92756 +15.00842 DR7
155.9998600 +15.0373789 Sloan 155.99986 +15.03738 DR7
170.4513000 +16.6099439 Sloan 170.45130 +16.60994 DR7
170.8726600 +16.6866050 Sloan 170.87266 +16.68660 DR7
186.6433900 +17.2499250 Sloan 186.64339 +17.24992 DR7
190.1313500 +17.6188989 Sloan 190.13135 +17.61890 DR7
