INDEX,NAME,GLON,GLAT,RA,DEC,POS_ERR,SNR,PIPELINE,PIPE_DET,PCCS2,PSZ,IR_FLAG,Q_NEURAL,Y5R500,Y5R500_ERR,VALIDATION,REDSHIFT_ID,REDSHIFT,MSZ,MSZ_ERR_UP,MSZ_ERR_LOW,MCXC,REDMAPPER,ACT,SPT,WISE_FLAG,AMI_EVIDENCE,COSMO,COMMENT
1325,PSZ2 G285.18+16.11,285.1884481,16.11690747,169.0743325,-43.45278129,2.428866386,5.84028101,1,111,FALSE,-1,0,0.947564006,4.47384119,1.748972774,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
1326,PSZ2 G285.28-47.35,285.2875875,-47.35703118,42.53801975,-65.49937594,3.116687298,5.099942207,3,11,FALSE,-1,0,0.980692029,1.081457019,0.467301071,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
1327,PSZ2 G285.52-62.23,285.5222564,-62.23803217,26.26236588,-53.04049715,2.428711414,9.449906349,1,111,FALSE,986,0,0.996712029,5.246843338,1.114588618,21,RXCJ0145.0-5300,0.116800003,3.635551929,0.242619038,0.259930611,J0145.0-5300,,ACT-CL J0145-5301,SPT-CLJ0145-5301,-10,-1000,TRUE,
1328,PSZ2 G285.63-17.23,285.6323272,-17.23025359,131.0440104,-71.20220734,2.428905725,9.796334267,1,111,TRUE,987,0,0.974116981,1.667227507,0.361196756,20,,0.349999994,6.641870499,0.400039196,0.406024456,,,,,3,-1000,TRUE,"Point sources at: 353GHz, 545GHz,"
1329,PSZ2 G285.63+72.75,285.6358883,72.75288271,187.7146608,10.575836,2.312610388,10.88552761,2,111,TRUE,988,0,0.977599025,3.721002579,0.79573369,20,RXC J1230.7+1033,0.165000007,5.607034683,0.32559824,0.333518505,J1230.7+1033,RMJ123043.3+103443.0,,,-10,-1000,TRUE,"Point sources at: 353GHz,"
1330,PSZ2 G285.80-26.46,285.8007964,-26.46938293,101.4233312,-74.70645096,1.555154562,6.644202709,2,111,FALSE,990,0,0.995829999,1.599320531,0.79225415,20,ACO  3405,-1,0,0,0,,,,,-3,-1000,FALSE,
1332,PSZ2 G285.87-74.93,285.8732098,-74.93243527,18.69567008,-41.41343508,2.428596973,6.674474716,1,111,FALSE,989,0,0.997043014,1.911759734,0.547293246,20,SPT-CLJ0114-4123,0.213,4.495955467,0.420387268,0.433084965,,,,SPT-CLJ0114-4123,-10,-1000,TRUE,
1334,PSZ2 G286.28-38.36,286.2843727,-38.36589813,59.80472793,-72.09710265,2.427760601,8.734231949,1,111,FALSE,993,0,0.60412699,2.761366129,0.783659577,20,,0.307000011,5.940130711,0.386939526,0.402328014,,,,,3,-1000,TRUE,
1336,PSZ2 G286.39+64.06,286.3943885,64.06457897,185.7032132,2.115779455,4.866840363,4.852104187,3,111,FALSE,-1,0,0.998440027,2.507856131,1.029794455,24,RMJ122241.3+020558.9,0.228986129,4.098034859,0.485075951,0.504671812,,RMJ122241.3+020558.9,,,-10,-1000,FALSE,
1337,PSZ2 G286.62-31.24,286.6204935,-31.2454296,82.84024447,-75.19309898,1.530451775,11.89962292,3,111,FALSE,994,0,0.991567016,3.005428076,0.53791362,20,,0.209999993,5.683847904,0.243096828,0.254701614,,,,,-10,-1000,TRUE,
1338,PSZ2 G286.66-23.93,286.6617007,-23.93193351,111.5331787,-74.98666566,3.697152376,5.46404171,2,111,FALSE,995,0,0.968881011,1.343052983,0.504948437,-1,,-1,0,0,0,,,,,-1,-1000,FALSE,
1339,PSZ2 G286.68+23.18,286.6855069,23.18818459,173.9995624,-37.29208765,2.657563925,5.339461803,3,111,FALSE,996,0,0.94453001,1.457724571,0.566671431,20,,0.300000012,5.043165684,0.497759819,0.523915768,,,,,-10,-1000,FALSE,
1340,PSZ2 G286.75-37.35,286.7579822,-37.35635689,61.94229626,-72.96164933,2.428365707,8.214165688,1,111,FALSE,997,0,0.974456012,2.220491648,0.62820226,20,,0.469999999,6.785439968,0.489819527,0.52595377,,,,,-3,-1000,TRUE,
1341,PSZ2 G286.98+32.90,286.9888032,32.90280948,177.7061476,-28.0854754,2.428612471,22.65636635,1,111,TRUE,998,0,0.99575901,8.331040382,0.774848402,20,,0.389999986,14.69261074,0.391744614,0.416931152,,,,,3,-1000,TRUE,"Point sources at: 353GHz,"
1342,PSZ2 G287.00-35.24,287.0028773,-35.24740578,68.10166157,-74.1684925,2.428874969,5.667618752,1,110,FALSE,999,0,0.95106101,1.363470554,0.571939766,20,,0.430000007,5.22633934,0.521018505,0.579646111,,,,,-3,-1000,FALSE,
1343,PSZ2 G287.05-23.21,287.057278,-23.21939451,114.5879119,-75.12340469,3.661883593,5.173410892,2,11,FALSE,1000,0,0.964658976,1.599465966,0.71095711,21,RXCJ0738.1-7506,0.111000001,2.166548729,0.2547791,0.268905759,J0738.1-7506,,,,-10,-1000,FALSE,
1344,PSZ2 G287.22+18.13,287.2206561,18.13257197,172.5176543,-42.2433277,3.152440786,8.233488083,2,111,FALSE,1002,0,0.961300015,2.761411905,0.686812639,21,RXC J1130.0-4213,0.155000001,4.442431927,0.325747013,0.354995728,J1130.0-4213,,,,-10,-1000,TRUE,
1345,PSZ2 G287.25+34.96,287.252742,34.96189951,178.5733865,-26.16398237,2.427894115,5.447864056,1,111,FALSE,1001,0,0.999845028,4.07070446,1.754389286,12,,0.349000007,5.421592712,0.555930138,0.633536816,,,,,3,-1000,FALSE,
1346,PSZ2 G287.46+81.12,287.4624698,81.12366838,190.3713635,18.55232546,2.428780317,7.431632042,1,111,FALSE,1003,0,0.982963026,3.156645298,0.882119954,21,RXC J1241.3+1834,0.072999999,2.628514051,0.223079205,0.241795063,J1241.3+1834,RMJ124109.6+183014.2,,,-10,-1000,TRUE,
1347,PSZ2 G287.54+58.63,287.5430684,58.63399207,184.9069644,-3.284091917,5.228044987,4.750929356,2,110,FALSE,-1,0,0.889994979,2.462879896,1.049994826,24,RMJ121937.2-031834.2,0.305033088,4.226159573,0.619404316,0.641201735,,RMJ121937.2-031834.2,,,3,-1000,FALSE,
1349,PSZ2 G287.56-28.32,287.5616192,-28.3204325,94.28946693,-76.35143047,1.642290473,7.20883894,2,111,FALSE,1004,0,0.971454024,1.749231219,0.466600031,20,,0.363000005,4.79562664,0.427674294,0.455600262,,,,,3,-1000,TRUE,
1350,PSZ2 G287.72+26.46,287.728122,26.46825137,176.3204124,-34.44277162,2.428267241,7.214894295,1,111,FALSE,1005,0,0.991898,6.130601883,2.020210266,21,RXCJ1145.3-3425,0.069700003,2.578626156,0.226006269,0.232497931,J1145.3-3425,,,,-10,-1000,TRUE,
1351,PSZ2 G287.96-32.99,287.9693312,-32.99543775,74.8491606,-75.80178766,1.217829943,11.74541855,3,111,FALSE,1006,0,0.951981008,2.647930145,0.420312196,20,,0.25,6.183182716,0.255929947,0.252687454,,,,,-10,-1000,TRUE,
1353,PSZ2 G288.08-14.81,288.0819976,-14.8104481,141.5744604,-71.4852075,2.209286928,7.776264668,2,111,FALSE,1007,0,0.999171972,1.237323761,0.32078132,20,,0.289999992,5.197616577,0.394546032,0.416431427,,,,,-10,-1000,FALSE,
1354,PSZ2 G288.15-39.04,288.1500855,-39.04161363,55.11049705,-72.8592587,2.428563833,6.322650433,1,111,FALSE,1008,0,0.981828988,1.707978964,0.786316693,20,,0.479999989,5.874903202,0.541254997,0.594809532,,,,,-3,-1000,TRUE,
1355,PSZ2 G288.27+39.97,288.2717314,39.97271009,180.8254299,-21.52479403,1.363068461,13.31786919,3,111,FALSE,1009,0,0.985237002,6.146635056,0.898846686,21,RXCJ1203.2-2131,0.199200004,7.162283897,0.280443668,0.325459957,J1203.2-2131,,,,-10,-1000,TRUE,
1356,PSZ2 G288.63-37.66,288.6338222,-37.66911732,58.06098113,-74.00856251,1.492336035,21.26238823,2,111,FALSE,1011,0,0.987304986,9.840060234,0.952346623,21,MS0353.3-7411,0.127000004,6.440877914,0.191418171,0.198974609,J0352.4-7401,,,,-10,-1000,TRUE,
1357,PSZ2 G288.87-32.97,288.875677,-32.9789833,73.76158437,-76.51633581,5.042358398,4.914813042,3,111,FALSE,1012,0,0.972635984,2.374783039,0.962766051,16,,-1,0,0,0,,,,,3,-1000,FALSE,
1358,PSZ2 G289.13+72.19,289.1334641,72.19701499,188.6158211,9.781531001,2.024576187,8.790766716,3,111,FALSE,1014,0,0.994611979,3.990675449,0.938655257,20,RXC J1234.2+0947,0.229000002,5.876935482,0.389943123,0.396148682,J1234.2+0947,RMJ123424.1+094715.5,,,-10,-1000,TRUE,
1360,PSZ2 G289.30-28.95,289.3074701,-28.95044915,91.06886949,-77.84458975,2.401357412,5.190265656,2,11,FALSE,1015,0,0.96598202,1.428729296,0.577240586,-1,,-1,0,0,0,,,,,-1,-1000,FALSE,
1363,PSZ2 G290.19+30.16,290.1964475,30.16509353,179.9528676,-31.4267346,3.587857485,6.426562786,3,111,FALSE,-1,0,0.952682972,5.556788445,1.609530091,21,RXCJ1200.0-3124,0.068499997,2.252392292,0.223446608,0.214475632,J1200.0-3124,,,,-10,-1000,TRUE,
1367,PSZ2 G291.34-55.31,291.3473521,-55.31306148,26.31629128,-60.58803398,2.306122065,6.862229824,3,111,FALSE,1017,0,0.990978003,1.794844747,0.451385736,21,RXCJ0145.2-6033,0.180500001,3.686927319,0.290012598,0.315151215,J0145.2-6033,,,SPT-CLJ0145-6033,-10,-1000,TRUE,
1368,PSZ2 G292.04+22.91,292.0401391,22.91572301,179.9441091,-38.86094288,2.428889513,5.594501019,1,111,FALSE,-1,0,0.969317019,1.725088716,0.580482662,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
1369,PSZ2 G292.22-43.33,292.226033,-43.33703191,38.23132622,-71.61953415,2.427651405,5.126374245,1,110,FALSE,-1,0,0.979376972,1.051009178,0.412179381,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
1370,PSZ2 G292.40-57.11,292.4083611,-57.11610686,23.99068695,-59.09317542,2.428627729,4.925883293,1,110,FALSE,1020,0,0.999666989,2.441736698,1.155938745,22,SPT-CLJ0135-5904,0.49000001,4.787013531,0.539971828,0.601166248,,,,SPT-CLJ0135-5904,3,-1000,FALSE,
1371,PSZ2 G292.56+21.97,292.5659622,21.97470364,180.2999806,-39.88369377,2.280110359,11.69977093,2,111,FALSE,1021,0,0.947363019,5.540231705,0.93829,20,,0.300000012,7.926002026,0.439427853,0.461853981,,,,,-10,-1000,FALSE,
1373,PSZ2 G292.74+33.49,292.7456308,33.49329752,183.1879691,-28.61210855,3.58733511,5.127397537,3,111,FALSE,-1,0,0.88854003,1.818454027,0.678643107,30,ABELL 3506,0.081569999,2.066263914,0.258972645,0.2763592,,,,,-10,-1000,FALSE,
1374,PSZ2 G292.77-23.80,292.7729715,-23.80258338,120.5493457,-80.24785835,1.817381501,5.846269131,2,11,FALSE,1022,0,0.919211984,0.715202749,0.121628225,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
1375,PSZ2 G292.84-16.57,292.843751,-16.57818397,149.2666707,-75.90834612,2.42869854,7.973424911,1,111,FALSE,1023,0,0.990456998,1.600887656,0.511679351,-1,,-1,0,0,0,,,,,1,-1000,FALSE,
1376,PSZ2 G293.01-65.78,293.0102895,-65.78127522,19.28719352,-50.84880474,2.428759098,7.222218037,1,111,FALSE,1025,0,0.940006018,2.323096991,0.640980959,20,ACO  2893,-1,0,0,0,,,,,-1,-1000,TRUE,
1378,PSZ2 G293.12-70.85,293.1216847,-70.85131361,17.46797976,-45.9241997,2.428764582,6.980519772,1,111,FALSE,1024,0,0.917362988,6.24010849,2.138486624,21,RXCJ0110.0-4555,0.023800001,1.14380455,0.11055851,0.115397692,J0110.0-4555,,,,-10,-1000,TRUE,
1380,PSZ2 G293.35+07.33,293.3510241,7.334250814,176.4226246,-54.30990184,3.299509287,5.327722073,3,11,FALSE,1026,0,0.979264975,3.330848694,1.056398392,21,RXC J1145.6-5420,0.155000001,3.884920835,0.352238417,0.365790606,J1145.6-5420,,,,-10,-1000,FALSE,
1382,PSZ2 G293.63+08.25,293.638953,8.254533664,177.2786319,-53.48895928,4.852150917,5.797939777,1,111,TRUE,1027,0,0.984566987,2.994819403,1.056664228,-1,,-1,0,0,0,,,,,1,-1000,FALSE,"Point sources at: 353GHz, 545GHz, 857GHz,"
1385,PSZ2 G294.28-19.03,294.2823501,-19.03603718,146.5609664,-78.65899878,2.428678274,7.25244236,1,111,FALSE,-1,0,0.188611999,1.575264096,0.51874882,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
1387,PSZ2 G294.36-29.53,294.363504,-29.5385421,83.13186596,-82.08479019,1.475597382,6.281135082,2,11,FALSE,1029,0,0.975874007,0.951363564,0.315155625,20,,0.620000005,5.843173981,0.545454979,0.558056355,,,,,-3,-1000,FALSE,
1388,PSZ2 G294.37-14.33,294.3724659,-14.33012895,159.2046791,-74.91753648,1.559322953,8.87115097,3,11,TRUE,1030,0,0.298043013,4.612086773,0.938212991,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,"Point sources at: 217GHz,"
1390,PSZ2 G294.64+30.15,294.6492518,30.15917589,184.3980385,-32.16765623,2.584214926,5.138151646,2,11,TRUE,-1,0,0.979445994,1.012852192,0.299797505,16,,-1,0,0,0,,,,,3,-1000,FALSE,"Point sources at: 353GHz,"
1391,PSZ2 G294.68-37.01,294.684359,-37.01649275,45.99101274,-77.90320881,7.223044872,14.36910725,2,111,FALSE,1032,0,0.976158023,4.401488781,0.761119485,21,RXCJ0303.7-7752,0.274199992,6.993430138,0.294402599,0.316827774,J0303.7-7752,,,,-10,-1000,TRUE,
1394,PSZ2 G295.19-56.99,295.1903546,-56.99113632,21.20582638,-59.63249531,2.4281106,5.993097782,1,111,TRUE,1035,0,0.845175982,3.173086405,2.541061163,20,SPT-CLJ0124-5937,0.216999993,3.850400925,0.338880539,0.370648623,,,,SPT-CLJ0124-5937,-10,-1000,FALSE,"Point sources at: 353GHz,"
1395,PSZ2 G295.25-21.55,295.2509371,-21.55350988,139.7604861,-81.05696518,2.427435637,7.648409843,1,111,FALSE,1036,0,0.993736029,2.24915123,0.742235243,20,,0.610000014,8.077118874,0.623890877,0.618227482,,,,,-3,-1000,FALSE,
1397,PSZ2 G295.34+23.34,295.348308,23.34996906,183.8908345,-38.9929388,2.226462126,9.760868073,2,111,TRUE,1037,0,0.973433018,7.99336195,1.516952515,21,RXCJ1215.4-3900,0.119000003,4.230577469,0.284845829,0.281461477,J1215.4-3900,,,,-10,-1000,TRUE,"Point sources at: 353GHz,"
1400,PSZ2 G295.63-51.96,295.6358879,-51.96135661,23.35872931,-64.56787621,2.427850485,8.733521461,1,111,FALSE,1038,0,0.973345995,1.305380702,0.266568363,20,SPT-CLJ0133-6434,0.333000004,6.087433815,0.429556847,0.419541836,,,,SPT-CLJ0133-6434,3,-1000,TRUE,
1402,PSZ2 G296.27-52.05,296.2795121,-52.05267206,22.412132,-64.5792253,2.42848444,6.821094036,1,111,FALSE,1040,0,0.998413026,1.366464257,0.38838163,20,RXC J0129.4-6432,0.326400012,5.311265469,0.45681572,0.477752209,,,,SPT-CLJ0129-6432,3,-1000,TRUE,
1403,PSZ2 G296.42-32.49,296.4239535,-32.49061816,57.76025202,-82.21621762,5.206197739,9.502028465,2,111,FALSE,1041,0,0.988967001,5.029380798,1.239982128,21,RXCJ0351.1-8212,0.061299998,2.461210489,0.170253992,0.166193962,J0351.1-8212,,,,-10,-1000,TRUE,
1406,PSZ2 G296.91-07.00,296.912282,-7.008750806,175.9080374,-69.08427425,1.860640049,7.101617813,3,11,FALSE,1042,0,0.998915017,4.148047924,1.236138105,20,,0.310000002,7.500601768,0.539255142,0.537288189,,,,,-3,-1000,FALSE,
1408,PSZ2 G297.31-34.68,297.3117688,-34.6859639,43.99114397,-81.03915775,5.033185482,5.188343525,2,110,TRUE,1044,0,0.32862699,2.672966719,0.783772826,-1,,-1,0,0,0,,,,,-1,-1000,FALSE,"Point sources at: 217GHz,"
1409,PSZ2 G297.64-11.94,297.6470765,-11.94649514,173.7429101,-74.0284876,2.364176273,6.464932919,2,11,TRUE,1045,0,0.0104062,3.45040679,1.205926895,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,"Point sources at: 857GHz,"
1410,PSZ2 G297.84+26.03,297.8476899,26.03197393,187.1659874,-36.61484954,3.021192312,6.235637665,3,111,FALSE,-1,0,0.949114025,3.52964139,1.009131432,16,,-1,0,0,0,,,,,3,-1000,TRUE,
1411,PSZ2 G297.91+31.43,297.9154756,31.434461,187.8533032,-31.2421661,5.675094128,4.963021755,2,11,FALSE,-1,0,0.927779973,2.33234477,1.365133762,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
1412,PSZ2 G297.97-67.74,297.971649,-67.74552802,15.73623252,-49.27174896,2.428860188,13.08220863,1,111,TRUE,1046,0,0.988732994,1.914221764,0.265955657,20,ACT-CLJ0102-49151,0.870000005,10.75358963,0.478164673,0.472099304,,,ACT-CL J0102-4915,SPT-CLJ0102-4915,3,-1000,TRUE,"Point sources at: 353GHz,"
1413,PSZ2 G298.56+13.53,298.5642343,13.53600492,186.3642942,-49.11528928,3.388016939,8.143530846,2,111,TRUE,1047,0,0.973163009,1.753697038,0.393125564,20,,0.639999986,8.803800583,0.637420654,0.631103516,,,,,-3,-1000,FALSE,"Point sources at: 353GHz,"
1414,PSZ2 G299.38-57.32,299.3889907,-57.32326939,16.65120411,-59.70052533,2.428869247,4.763123989,1,110,FALSE,-1,0,0.989431977,1.157244325,0.49529174,22,SPT-CLJ0106-5943,0.348114014,4.36476469,0.557749271,0.598864317,,,,SPT-CLJ0106-5943,3,-1000,FALSE,
1415,PSZ2 G299.54+17.83,299.5432615,17.83322033,188.3017751,-44.91854436,2.42848444,6.021247387,1,111,FALSE,-1,0,0.982823014,1.405936003,0.488883913,-1,,-1,0,0,0,,,,,-1,-1000,TRUE,
1417,PSZ2 G300.98+14.38,300.9862467,14.3893346,190.018033,-48.43947279,3.306747675,6.438772202,2,111,FALSE,1050,0,0.957268,3.12788415,1.094287872,21,RXC J1240.2-4825,0.151999995,4.164417267,0.402765274,0.417647123,J1240.2-4825,,,,-10,-1000,FALSE,
1422,PSZ2 G302.85-88.63,302.8586747,-88.6304428,12.861472,-28.49780607,3.443857193,6.594166279,2,111,FALSE,-1,0,0.960456014,1.92002368,0.698759258,21,RXC J0051.3-2831,0.112499997,3.10401535,0.290027857,0.308413744,J0051.3-2831,,,,-10,-1000,TRUE,
1423,PSZ2 G303.00+20.86,303.0016443,20.86590439,192.947158,-42.00579813,3.812622547,4.6203475,2,110,TRUE,1056,0,0.96865499,1.743398786,0.848451316,20,,-1,0,0,0,,,,,-3,-1000,FALSE,"Point sources at: 545GHz,"
1426,PSZ2 G303.56+47.54,303.5650463,47.5475831,193.3025709,-15.3219881,6.336555481,5.177875042,3,111,FALSE,-1,0,0.959102988,6.281785965,2.642730713,21,RXCJ1253.2-1522,0.0462,1.702444196,0.201608777,0.204728007,J1253.2-1522,,,,-10,-1000,FALSE,
1427,PSZ2 G303.72-48.28,303.7244915,-48.28215427,11.398436,-68.83710114,3.162309408,5.213744164,3,111,FALSE,1058,0,0.950141013,1.728152394,0.702993333,20,ACO S  75,-1,0,0,0,,,,,-1,-1000,FALSE,
1429,PSZ2 G303.75+33.70,303.7537073,33.70465432,193.642365,-29.16209886,3.475953102,10.77025127,3,111,FALSE,1057,0,0.943069994,28.87717628,5.101308823,21,RXCJ1254.6-2913,0.054400001,2.869498253,0.190493584,0.171682835,J1254.6-2913,,,,-10,-1000,TRUE,
1430,PSZ2 G303.98-18.29,303.9871512,-18.29073155,199.3557478,-81.10919501,2.428911686,4.83871603,1,110,FALSE,1061,0,0.00721133,1.006356597,0.302853346,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
1431,PSZ2 G304.44+32.48,304.4474314,32.48737564,194.3410909,-30.36693459,3.514346123,12.40033817,2,111,FALSE,1062,0,0.990476012,17.77082253,4.471850395,21,RXCJ1257.2-3022,0.055399999,3.452854872,0.190898418,0.19688797,J1257.2-3022,,,,-10,-1000,TRUE,
1432,PSZ2 G304.65-31.66,304.6583066,-31.66782406,354.9463884,-85.21798792,1.92130053,8.281852722,3,111,TRUE,1063,0,0.999463975,4.199277878,0.873396397,21,RXCJ2340.1-8510,0.193399996,4.709838867,0.274895668,0.327284336,J2340.1-8510,,,,-10,-1000,TRUE,"Point sources at: 217GHz,"
1433,PSZ2 G304.84-41.40,304.8442907,-41.40813972,7.069874881,-75.634005,1.209887505,11.21929932,3,111,TRUE,1065,0,0.991910994,1.813442707,0.344355971,20,PLCKESZG304.84-41.,0.409999996,7.645609379,0.345437527,0.377544403,,,,,-3,-1000,TRUE,"Point sources at: 353GHz,"
1435,PSZ2 G304.91+45.43,304.9153267,45.43846616,194.3178771,-17.41081699,2.877768755,16.11598015,2,111,FALSE,1066,0,0.924183011,25.31752205,3.461907387,21,RXCJ1257.1-1724,0.0473,3.688718319,0.157765388,0.16638875,J1257.1-1724,,,,-10,-1000,TRUE,
1439,PSZ2 G305.55-42.77,305.5519563,-42.77750237,5.778225628,-74.20635064,2.427775621,5.556337357,1,110,TRUE,1068,0,0.83216399,3.075257063,1.351284385,-1,,-1,0,0,0,,,,,2,-1000,FALSE,"Point sources at: 857GHz,"
1440,PSZ2 G305.59-54.80,305.5983197,-54.8052016,9.557751491,-62.25462107,2.428685188,5.261174202,1,110,FALSE,-1,0,0.999656975,1.883713365,0.779189706,-1,,-1,0,0,0,,,,,-1,-1000,FALSE,
1442,PSZ2 G305.88-44.56,305.8845578,-44.56390642,5.886550234,-72.40409269,2.41271019,8.630361557,2,111,TRUE,1071,0,0.962963998,1.284864068,0.288989156,20,,0.300000012,5.688925266,0.402615547,0.436390877,,,,,-10,-1000,TRUE,"Point sources at: 353GHz,"
1443,PSZ2 G305.96-25.45,305.9613756,-25.45611903,251.9190311,-86.81068985,2.428232431,6.643762589,1,111,TRUE,1072,0,0.949653029,1.539019585,0.51133585,-1,,-1,0,0,0,,,,,-1,-1000,FALSE,"Point sources at: 353GHz,"
1444,PSZ2 G305.96-37.15,305.9628938,-37.15432365,359.2900797,-79.65246045,2.520252466,6.72115612,3,111,FALSE,1073,0,0.924986005,3.780845642,1.290609479,-1,,-1,0,0,0,,,,,1,-1000,TRUE,
1445,PSZ2 G306.02+34.47,306.0202522,34.47238455,195.7517572,-28.32998165,2.428232431,5.634510517,1,111,FALSE,1074,0,0.970399976,2.690484762,1.125784874,20,,0.221200004,4.996375084,0.555809975,0.606237411,,,,,-10,-1000,FALSE,
1448,PSZ2 G306.50+38.50,306.5066515,38.50589245,195.9278046,-24.28065444,3.609123945,7.614724159,2,111,FALSE,1076,0,0.976194024,4.15785265,0.963733315,21,RXCJ1303.7-2415,0.128800005,4.275729656,0.36441803,0.37256813,J1303.7-2415,,,,-10,-1000,FALSE,
1450,PSZ2 G306.66+61.06,306.6654189,61.06971893,194.6654044,-1.749654738,2.428910017,12.0237093,1,111,FALSE,1078,0,0.969615996,7.966702938,1.499166727,21,RXCJ1258.6-0145,0.0845,4.446865082,0.240766048,0.246693134,J1258.6-0145,RMJ125836.9-014734.8,,,-10,-1000,TRUE,
1451,PSZ2 G306.77+58.61,306.7786139,58.61080823,194.8673247,-4.200943268,1.585573077,15.44749928,3,111,FALSE,1079,0,0.986555994,12.15708447,1.596194625,21,RXCJ1259.3-0411,0.0845,5.07418251,0.176683903,0.200255871,J1259.3-0411,,,,-10,-1000,TRUE,
1453,PSZ2 G307.56-10.74,307.5681995,-10.74367833,208.6607112,-73.04397685,2.412934065,9.977986336,2,111,FALSE,1083,0,0.960690975,6.548486233,1.885442376,20,,0.25,7.74547863,0.505949974,0.517397404,,,,,-10,-1000,FALSE,
1454,PSZ2 G307.72-77.87,307.7210955,-77.87261804,11.56240947,-39.20734597,2.427879572,5.781550884,1,111,TRUE,1082,0,0.852147996,1.243482828,0.43113488,20,,0.453000009,6.035634995,0.621572971,0.669384003,,,,,3,-1000,FALSE,"Point sources at: 353GHz,"
1456,PSZ2 G308.33-20.21,308.3382896,-20.2194115,229.6124062,-81.50302239,0.961589396,10.69526672,2,111,TRUE,1084,0,0.982239008,3.567462444,0.904446602,20,,-1,0,0,0,,,,,0,-1000,FALSE,"Point sources at: 353GHz,"
1457,PSZ2 G308.44+24.24,308.4488294,24.24080331,199.2779933,-38.35576685,1.701441646,7.10028553,2,111,FALSE,1085,0,0.985765994,2.199833155,0.573334575,21,RXCJ1317.1-3821,0.255299985,6.286082268,0.548044205,0.551327705,J1317.1-3821,,,,-10,-1000,TRUE,
1459,PSZ2 G308.85-50.61,308.8539689,-50.61852761,3.568165839,-66.08023353,3.474427462,5.808188915,2,111,FALSE,-1,0,0.769738019,0.876382649,0.224479213,21,RXCJ0014.3-6604,0.159899995,3.030337095,0.328875542,0.347930193,J0014.3-6604,,,,-10,-1000,FALSE,
1461,PSZ2 G309.43-72.86,309.4344649,-72.86059773,10.19431511,-44.13280399,2.428723812,6.459078312,1,111,FALSE,1087,0,0.968608975,1.439054132,0.451168001,22,SPT-CLJ0040-4407,0.349999994,5.820646286,0.544139862,0.571372032,,,,SPT-CLJ0040-4407,3,-1000,TRUE,
1462,PSZ2 G309.49+37.31,309.4978816,37.31151021,198.6312704,-25.26572279,2.428908587,8.203742981,1,111,FALSE,1089,0,0.997439027,1.93153584,0.499081761,21,RXCJ1314.4-2515,0.243900001,6.716545582,0.528580666,0.533490181,J1314.4-2515,,,,-10,-1000,TRUE,
1463,PSZ2 G309.62-19.95,309.628567,-19.95889443,234.82538,-80.56573974,1.538128495,7.351252079,2,111,TRUE,1090,0,0.0100999,1.840647578,0.411176592,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,"Point sources at: 217GHz, 353GHz, 857GHz,"
1466,PSZ2 G311.18-47.76,311.1838099,-47.76352973,357.6798135,-68.38015042,5.850216389,4.850792408,3,111,FALSE,-1,0,0.997201025,1.671085596,0.651560843,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
1468,PSZ2 G311.33-48.50,311.3319615,-48.5066058,358.1152046,-67.64845683,5.811607838,5.280483723,2,11,FALSE,-1,0,0.918771982,2.681494236,1.007499456,-1,,-1,0,0,0,,,,,2,-1000,FALSE,
1470,PSZ2 G311.91-78.80,311.9133314,-78.80960647,10.65110373,-38.16415609,2.182450533,5.208073139,3,11,FALSE,1096,0,0.91900599,0.918017924,0.337014586,20,ACO 2812,0.219345003,3.646766901,0.43324399,0.459620714,,,,,-10,-1000,FALSE,
1471,PSZ2 G311.98+30.71,311.9886668,30.71592188,201.9931995,-31.51251472,1.560381174,18.56984711,3,111,FALSE,1095,0,0.996596992,44.76826859,5.039443016,21,RXCJ1327.9-3130,0.048,4.786141872,0.165624142,0.17424345,J1327.9-3130,,,,-10,-1000,TRUE,
1473,PSZ2 G312.48-28.86,312.4897852,-28.86236196,296.6917179,-81.38692037,2.428911686,5.561261177,1,111,FALSE,1098,0,0.998898029,3.211779118,1.188206553,-1,,-1,0,0,0,,,,,-3,-1000,FALSE,
1474,PSZ2 G312.62+35.05,312.6243154,35.05029816,201.7700721,-27.14975703,3.151497126,10.92422485,3,111,FALSE,1100,0,0.955864012,24.81454468,4.179428577,21,RXCJ1326.9-2710,0.0458,2.888307571,0.167573929,0.167836905,J1326.9-2710,,,,-10,-1000,TRUE,
1475,PSZ2 G312.63-66.40,312.6303807,-66.4010199,6.802902818,-50.26856849,2.428555727,6.925779819,1,111,FALSE,1099,0,0.997439981,3.646404266,1.166864395,21,RXCJ0027.3-5015,0.144800007,3.542887926,0.332806587,0.338436842,J0027.3-5015,,,SPT-CLJ0027-5015,-10,-1000,TRUE,
